11610001;EVENTOS;11610;-  ;TUR;CAM;EVE;CSALON;EVEVAR;PUBLI
11610002;COMISION DE SERVICIO;11610;-  ;TUR;CAM;EVE;CSALON;EVEVAR;PUBLI
11610003;TRABAJOS DE IMPRESIÓN;11610;-  ;TUR;CAM;EVE;CSALON;EVEVAR;PUBLI
11610004;TELEMARKETING;11610;1525;TUR;CAM;EVE;CSALON;EVEVAR;PUBLI
11623001;COLABORACION SAPOS Y PRINCESAS;11623;490;TUR;CAM;DIG;CSALON;COLAB;CONTE
11623002;COLABORACIÓN GUÍA DEL OCIO;11623;450;TUR;CAM;GEN;CSALON;COLAB;CONTE
11623003;COLABORACIÓN SAPOS Y PRINCESAS (EXCLUSIVO);11623;1400;TUR;CAM;GEN;CSALON;COLAB;CONTE
11711000;SEGURO;11711;63;TUR;CAM;EVE;SIC;SEGURO;PUBLI
11711001;STAND A;11711;1230;TUR;CAM;EVE;SIC;STAND;PUBLI
11711002;APERTURA DE DOSSIER;11711;485.95;TUR;CAM;EVE;SIC;DCHINS;NOAPL
11711003;SUELO LIBRE DESDE 16 M²;11711;90;TUR;CAM;EVE;SIC;ESPAC;NOAPL
11711004;STAND B;11711;2230;TUR;CAM;EVE;SIC;STAND;PUBLI
11711005;STAND C;11711;3290;TUR;CAM;EVE;SIC;STAND;PUBLI
11711006;SUELO LIBRE DE 101 A 350 M²;11711;85;TUR;CAM;EVE;SIC;STAND;GEN
11711007;RESERVA;11711;433.88;TUR;CAM;EVE;SIC;DCHINS;PUBLI
11711008;SUELO LIBRE  MAS DE 350 M²;11711;69;TUR;CAM;EVE;SIC;STAND;PUBLI
11711009;COLABORADOR ENCUENTRO DE EMPRESARIOS;11711;750;TUR;CAM;EVE;SIC;STAND;PUBLI
11711010;STAND GLAMPING;11711;2220;TUR;CAM;EVE;SIC;STAND;PUBLI
11805001;MODULO B (Spaincamping);11805;350;;;;;;
11805002;MODULO A  (Spaincamping);11805;200;;;;;;
11805010;BANNER 728*90 (Home);11805;300;;;;;;
11805011;BANNER 728 * 90 (Guías);11805;200;;;;;;
11805012;BANNER 468*60 (Home);11805;250;;;;;;
11805013;BANNER 468*60 (Guías);11805;250;;;;;;
11805050;PC - MODULO B (Spaincamping);11805;-  ;;;;;;
12012001;E-MAILINGS MARK;12012;-  ;TUR;CAR;DIG;AUTOC;EMAIL;PUBLI
12012002;E-MAILINGS;12012;-  ;TUR;CAR;DIG;AUTOC;EMAIL;PUBLI
12012050;PLAN COMUNICACIÓN COMPARTIDO;12012;-  ;TUR;CAR;DIG;AUTOC;EMAIL;PUBLI
12109001;MAILING POSTAL;12109;-  ;TUR;CAR;PRINT;AUTOC;MAIPOS;PUBLI
12405001;BANNER 300 x 250 (Mes);12405;275;;;;;;
12405002;SLIDER (Semana);12405;150;;;;;;
12405003;CAMPING PREMIUM;12405;495;;;;;;
12405004;ESCAPADA I LOVE CAMPING;12405;300;;;;;;
12405005;ENLACE DIRECTO EN HOME (Mes);12405;200;;;;;;
12405006;BANNER 728 X 90 (Mes);12405;300;;;;;;
12405007;CATEGORIZACIÓN ESPECIAL DEL CAMPING (1 A 10);12405;100;;;;;;
12405050;PLAN DE COMUNICACIÓN COMPARTIDO;12405;-  ;;;;;;
12505001;PRESENCIA PREMIUM (1 AÑO);12505;960;;;;;;
12505002;BLOG DEL VIAJERO (1 ENTRADA);12505;360;;;;;;
12505003;ESTABLECIMIENTO DESTACADO;12505;495;TUR;CAM;DIG;BUNGC;WEB;PUBLI
12509001;E-MAILINGS;12509;-  ;;;;;;
12605001;BANNER 960 x 90 Mes (Áreas. Autocaravanas. Bricola;12605;490;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605002;BANNER 300 x 100 Mes (Home);12605;490;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605003;DESTACADO ALQUILER;12605;490;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605004;BANNER 300 x 100 Mes (Áreas. Autocaravanas. Bricol;12605;390;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605005;MARCA DESTACADA  AÑO;12605;1100;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605006;CONCESIONARIO DESTACADO;12605;590;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605007;PRUEBA DESTACADA (Home + enlace web);12605;990;TUR;CAR;DIG;AUTOC;WEB;CONTE
12605008;ÁREA DESTACADA (Año App y Web);12605;290;TUR;CAR;DIG;AUTOC;WEB;CONTE
12605009;BANNER 960 x 90 Mes (Global Web);12605;790;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605010;CONCESIONARIO DESTACADO ACCESORIOS;12605;490;TUR;CAR;DIG;AUTOC;WEB;CONTE
12605011;BANNER 960 X 90 (Home);12605;590;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605012;DESTACADO PARKING;12605;390;TUR;CAR;DIG;AUTOC;WEB;CONTE
12605013;NOTICIA DESTACADA EN WEB Y NEWSLETTER;12605;690;TUR;CAR;DIG;AUTOC;WEB;CONTE
12605014;BANNER 300 x 100 Mes (Global Web);12605;490;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605015;ACTUALIZACIÓN E-BOOK;12605;1500;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605016;BANNER 300 x 100 Mes (Deporte. Aventura. Viajes);12605;390;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605017;RUTAS PATROCINADAS;12605;990;TUR;CAR;DIG;AUTOC;WEB;CONTE
12605018;NOTICIA DESTACADA EN WEB;12605;490;TUR;CAR;DIG;AUTOC;WEB;CONTE
12605019;BANNER 300 x 100 Mes (Blog. Revista. Foro);12605;390;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605020;BANNER 960 x 90 Mes (Blog. Revista. Foro);12605;490;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605021;BANNER 960 x 90 Mes (Deporte. Aventura. Viajes);12605;490;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605022;BANNER 960x90 TOP CPM;12605;35;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605023;BANNER 300x100 CPM;12605;25;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605024;BANNER 300x250 CPM;12605;30;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605025;BANNER 728x90 FOOTER CPM;12605;25;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12605026;MENCIÓN EN NOTICIA;12605;390;TUR;CAR;DIG;AUTOC;WEB;CONTE
12605027;ENTREVISTA EN PODCAST;12605;395;TUR;CAR;DIG;AUTOC;WEB;CONTE
12605028;VIDEOENTREVISTA;12605;1990;TUR;CAR;DIG;AUTOC;WEB;CONTE
12605050;PC - DESTACADO ALQUILER;12605;-  ;TUR;CAR;DIG;AUTOC;WEB;PUBLI
12606001;BANNER 300 X 100 MES;12606;490;TUR;CAR;DIG;AUTOC;NEWSL;PUBLI
12606002;NOTICIA DESTACADA EN WEB Y NEWSLETTER;12606;690;TUR;CAR;DIG;AUTOC;NEWSL;CONTE
12606003;BANNER 728 X 90 (MES);12606;890;TUR;CAR;DIG;AUTOC;NEWSL;PUBLI
12606050;PLAN COMPARTIDO;12606;-  ;TUR;CAR;DIG;AUTOC;NEWSL;PUBLI
12608001;FACEBOOK PRO Interno;12608;490;TUR;CAR;DIG;AUTOC;RRSS;CONTE
12608002;MENCIÓN EN TWITTER;12608;400;TUR;CAR;DIG;AUTOC;RRSS;CONTE
12608003;FACEBOOK PREMIUM INTERNO;12608;890;TUR;CAR;DIG;AUTOC;RRSS;CONTE
12608004;FACEBOOK PRO EXTERNO;12608;690;TUR;CAR;DIG;AUTOC;RRSS;CONTE
12608005;Instagram PRO Interno;12608;490;TUR;CAR;DIG;AUTOC;RRSS;PUBLI
12621001;BANNER 320 X 50 (Pie-Mes);12621;90;TUR;CAR;DIG;AUTOC;APP;PUBLI
12621002;BANNER 200 X 200 (Menú - Mes);12621;130;TUR;CAR;DIG;AUTOC;APP;PUBLI
12622000;CONTENIDO EXTRA APP CM;12622;220;TUR;CAR;DIG;AUTOC;APP;CONTE
12622001;CONTENIDO EXTRA APP CM;12622;220;TUR;CAR;DIG;AUTOC;APP;CONTE
12622002;CONTENIDO EXTRA APP ESQUINA PORTADA;12622;330;TUR;CAR;DIG;AUTOC;APP;CONTE
12630001;COMISIONES PROYECTO INBOUND;12630;-  ;TUR;CAR;DIG;AUTOC;INBOUND;GEN
12712001;E-MAILING;12712;-  ;TUR;CAR;DIG;AUTOC;EMAIL;PUBLI
12712050;PLAN COMPARTIDO;12712;-  ;TUR;CAR;DIG;AUTOC;EMAIL;PUBLI
12910001;EVENTO PODCAST EN VIVO;12910;900;TUR;CAR;EVE;EVE;GEN;CONTE
13112001;E-MAILING;13112;-  ;TUR;CAR;DIG;AUTOC;EMAIL;PUBLI
14905001;Pack Plus;14905;990;TUR;CAR;DIG;AUTOC;WEB;PUBLI
14905002;Pack Basic;14905;590;TUR;CAR;DIG;AUTOC;WEB;PUBLI
14924001;RMKT 300 CLIC;14924;695;TUR;CAR;DIG;AUTOC;REMKT;PUBLI
14924002;RMKT 1.000 CLIC;14924;990;TUR;CAR;DIG;AUTOC;REMKT;PUBLI
14924003;RMKT 500 CLIC;14924;690;TUR;CAR;DIG;AUTOC;REMKT;PUBLI
14924004;RMKT 2.000 CLIC;14924;1490;TUR;CAR;DIG;AUTOC;REMKT;PUBLI
14924005;RMKT 1.500 CLIC;14924;1290;TUR;CAR;DIG;AUTOC;REMKT;PUBLI
14925001;IMPULSO GLOBAL;14925;586;TUR;CAR;DIG;AUTOC;EXPDIG;PUBLI
14925002;PACK IMPULSO PREMIUM;14925;1990;TUR;CAR;DIG;AUTOC;EXPDIG;PUBLI
14925003;PACK IMPULSO PRO;14925;1590;TUR;CAR;DIG;AUTOC;EXPDIG;PUBLI
14925050;PC - IMPULSO GLOBAL;14925;-  ;TUR;CAR;DIG;AUTOC;EXPDIG;PUBLI
15005001;PACK PREMIUM;15005;2750;TUR;CAM;DIG;CSALON;EXPDIG;PUBLI
15005002;PACK BASIC;15005;590;TUR;CAM;DIG;CSALON;EXPDIG;PUBLI
15005003;PACK PLUS;15005;1650;TUR;CAM;DIG;CSALON;EXPDIG;PUBLI
15005004;GARANTÍA 1.000 CLICKS PACK BASIC;15005;300;TUR;CAM;DIG;CSALON;EXPDIG;PUBLI
15024001;RMKT 300 CLIC;15024;895;TUR;CAM;DIG;CSALON;REMKT;PUBLI
15024002;RMKT 500 CLIC;15024;690;TUR;CAM;DIG;CSALON;REMKT;PUBLI
15024003;RMKT 2.000 CLIC;15024;1490;TUR;CAM;DIG;CSALON;REMKT;PUBLI
15024004;RMKT 1.500 CLIC;15024;1290;TUR;CAM;DIG;CSALON;REMKT;PUBLI
15024005;RMKT 1.000 CLIC;15024;990;TUR;CAM;DIG;CSALON;REMKT;PUBLI
15025001;IMPULSO GLOBAL;15025;538;TUR;CAM;DIG;CSALON;EXPDIG;PUBLI
15025002;PACK IMPULSO PRO;15025;990;TUR;CAM;DIG;CSALON;EXPDIG;PUBLI
15025003;PACK IMPULSO PREMIUM;15025;1690;TUR;CAM;DIG;CSALON;EXPDIG;PUBLI
15124001;RMKT 2.000 CLIC;15124;1490;TUR;CAM;DIG;CSALON;REMKT;PUBLI
15124002;RMKT 500 CLIC;15124;690;TUR;CAM;DIG;CSALON;REMKT;PUBLI
15124003;RMKT 1.000 CLIC;15124;990;TUR;CAM;DIG;CSALON;REMKT;PUBLI
15125001;PACK IMPULSO PRO;15125;1590;TUR;CAM;DIG;CSALON;REMKT;PUBLI
15125002;PACK IMPULSO PREMIUM;15125;1990;TUR;CAM;DIG;CSALON;REMKT;PUBLI
17000000;EJEMPLARES DIGITALES;17000;-  ;;;;;;
20101001;CONTRAPORTADA;20101;2435;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101002;INTERIOR PORTADA;20101;1775;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101003;INTERIOR CONTRAPORTADA;20101;1775;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101004;1 PAGINA;20101;1660;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101005;1/2 HORIZONTAL;20101;885;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101006;1/2 VERTICAL;20101;885;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101007;1/3 HORIZONTAL;20101;660;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101008;1/3 VERTICAL;20101;660;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101009;1/4 HORIZONTAL;20101;555;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101010;1/4 VERTICAL;20101;555;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101011;1/4 MODULO;20101;555;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101012;1/6 MODULO;20101;200;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101013;2 PAGINAS ENCARADAS (DOBLE PAG);20101;2650;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101014;REDACCIONAL;20101;575;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101031;FICHA TECNICA;20101;300;EDU;EDU;PRINT;EE;PUBPAP;CONTE
20101032;ENTREVISTA CASE STUDY;20101;700;EDU;EDU;PRINT;EE;PUBPAP;CONTE
20101050;PLAN COMUNICACION COMPARTIDO;20101;-  ;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101054;REPORTAJE (1 Pag);20101;1325;EDU;EDU;PRINT;EE;PUBPAP;CONTE
20101055;REPORTAJE (2 Pags);20101;2120;EDU;EDU;PRINT;EE;PUBPAP;CONTE
20101056;ENCARTE;20101;-  ;EDU;EDU;PRINT;EE;ENCAR;PUBLI
20101057;RECARGO POR EMPLAZAMIENTO (1 Pag);20101;249;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101058;RECARGO POR EMPLAZAMIENTO(1/2 Pag);20101;132.75;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101090;ELABORACION PUBLICIDAD 1 PAG;20101;220;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101091;MODIFICACION PUBLICIDAD 1 PAG;20101;35;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101092;ELABORACION PUBLICIDAD 1/2 PAG;20101;160;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20101093;UPGRADE 1P A 2 CUBIERTA;20101;115;EDU;EDU;PRINT;EE;PUBPAP;PUBLI
20102000;Suscripción 1 año Entre Estudiantes;20102;32.31;EDU;EDU;PRINT;EE;SUSCR;CONTE
20102001;Suscripción 2 años Entre Estudiantes;20102;57.69;EDU;EDU;PRINT;EE;SUSCR;CONTE
20103001;EJEMPLARES EE;20103;-  ;EDU;EDU;PRINT;EE;VTAEJE;CONTE
20105001;BANNER 728*90;20105;300;EDU;EDU;DIG;EE;WEB;PUBLI
20105002;BANNER 150 x 150;20105;90;EDU;EDU;DIG;EE;WEB;PUBLI
20105004;BANNER 300 x150;20105;160;EDU;EDU;DIG;EE;WEB;PUBLI
20105005;NOTICIA DESTACADA.;20105;300;EDU;EDU;DIG;EE;WEB;PUBLI
20105006;BANNER 640 x 80;20105;250;EDU;EDU;DIG;EE;WEB;PUBLI
20105010;PATROCINIO ANUAL BUSCADOR NOTAS;20105;300;EDU;EDU;DIG;EE;WEB;PUBLI
20105011;SOFTLINKING;20105;70;EDU;EDU;DIG;EE;WEB;PUBLI
20105026;REALIZACION BANNER;20105;250;EDU;EDU;DIG;EE;WEB;PUBLI
20105028;REALIZACION BANNER SIMPLE;20105;100;EDU;EDU;DIG;EE;WEB;PUBLI
20106035;NOTICIA DESTACADA;20106;200;EDU;EDU;DIG;EE;WEB;PUBLI
20106037;BANNER 728*90;20106;175;EDU;EDU;DIG;EE;WEB;PUBLI
20106038;BANNER 468*60;20106;150;EDU;EDU;DIG;EE;WEB;PUBLI
20106040;BANNER 150*150;20106;110;EDU;EDU;DIG;EE;WEB;PUBLI
20204001;PATROCINIO ANUARIO;20204;2850;EDU;EDU;PRINT;ANUEE;PUBPAP;PUBLI
20204002;CO-PATROCINADOR;20204;1450;EDU;EDU;PRINT;ANUEE;PUBPAP;PUBLI
20204003;COLABORADOR;20204;300;EDU;EDU;PRINT;ANUEE;PUBPAP;PUBLI
20305001;BANNER 728 x 90;20305;300;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20305002;BANNER 150 x 150;20305;90;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20305004;BANNER 300 x 150;20305;160;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20305005;NOTICIA DESTACADA;20305;200;EDU;EDU;DIG;ANUEE;WEB;CONTE
20305006;BANNER 640 x 80;20305;250;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20305011;SOFTLINDKING;20305;70;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20305012;REALIZACION BANNER;20305;250;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20305013;REALIZACIÓN BANNER SIMPLE;20305;100;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20305014;CAMPAÑA MENSUAL REDES SOCIALES;20305;250;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20305015;BANNER 728x90 FOOTER CPM;20305;30;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20305016;BANNER 640x80 CPM;20305;40;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20305017;BANNER 300x250 CPM;20305;35;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20305018;BANNER 728x90 TOP CPM;20305;45;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20306001;NOTICIA DESTACADA EN WEB Y NEWSLETTER;20306;300;EDU;EDU;DIG;ANUEE;WEB;CONTE
20306002;BANNER 728 x 90;20306;175;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20306003;BANNER 468 x 60;20306;150;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20306004;BANNER 150 x 150;20306;110;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20306038;BANNER 468 X 60;20306;150;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20306039;BANNER 300x100;20306;150;EDU;EDU;DIG;ANUEE;WEB;PUBLI
20308001;Facebook PRO Interno;20308;490;EDU;EDU;DIG;ANUEE;RRSS;CONTE
20308002;Twitter PRO Interno;20308;490;EDU;EDU;DIG;ANUEE;RRSS;CONTE
20503010;PATROCINIO ANUAL BUSCADOR NOTAS;20305;300;EDU;EDU;DIG;ANUEE;WEB;PUBLI
21609002;E-MAILINGS;21609;-  ;EDU;EDU;DIG;ANUEE;EMAIL;PUBLI
22012001;E-MAILINGS MARK;22012;-  ;EDU;EDU;DIG;EE;EMAIL;PUBLI
22012002;E-MAILINGS;22012;-  ;EDU;EDU;DIG;EE;EMAIL;PUBLI
24924001;RMKT 500 CLIC;24924;690;EDU;EDU;DIG;EE;REMKT;PUBLI
24925001;IMPULSO GLOBAL;24925;349;EDU;EDU;DIG;EE;EXPDIG;PUBLI
24925002;Pack Impulso PREMIUM;24925;1990;EDU;EDU;DIG;EE;EXPDIG;PUBLI
24925003;Pack Impulso PRO;24925;1590;EDU;EDU;DIG;EE;EXPDIG;PUBLI
30101000;PORTADA;30101;3625;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101001;CONTRAPORTADA;30101;2690;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101002;INTERIOR PORTADA;30101;1990;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101003;INTERIOR CONTRAPORTADA;30101;1790;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101004;1 PAGINA;30101;1595;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101005;1/2 HORIZONTAL;30101;990;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101006;1/2 VERTICAL;30101;990;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101007;1/3 HORIZONTAL;30101;750;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101008;1/3 VERTICAL;30101;750;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101009;1/4 HORIZONTAL;30101;550;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101010;1/4 VERTICAL;30101;550;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101011;1/4 MODULO;30101;550;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101012;UPGRADE 1/2 PAG. A 1 P.;30101;605;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101013;2 PAGINAS ENCARADAS (DOBLE PAG);30101;2695;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101014;LOGO + LOCALIZACIÓN PLANO HOSTELCO;30101;260;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101015;MÓDULO + LOGO + LOCALIZACIÓN PLANO HOSTELCO;30101;455;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101016;DESPLEGABLE PORTADA 2 PAG;30101;4690;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101017;PATROCINIO PLANO HOSTELCO;30101;2800;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101020;PUBLIRREPORTAJE (1 pág);30101;1190;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101021;PUBLIRREPORTAJE (2 pág);30101;1990;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101022;PUBLIRREPORTAJE (3 pág);30101;2430;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101023;CONTENIDO DESTACADA EN REPORTAJE;30101;790;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101024;ENTREVISTA.;30101;1290;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101025;INSTALACIÓN A LA CARTA (2 PGS);30101;1695;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101026;NOVEDADES DEL SECTOR;30101;790;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101027;REPORTAJE INSTALACIÓN;30101;1200;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101028;CONTENIDO DESTACADO EN REPORTAJE (1 PG.);30101;1290;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101031;MODULO EN GUÍA PROFESIONAL;30101;695;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101041;RECARGO POR EMPLAZAMIENTO;30101;210;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101042;RECARGO POR EMPLAZAMIENTO (1/2 pág);30101;125;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101043;ENCARTES;30101;-  ;HOS;HOST;PRINT;MAB;ENCAR;PUBLI
30101044;COBERTURA DE NOTAS DE PRENSA (MÁXIMO 3 AL AÑO);30101;1295;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101045;MÓDULO GUÍA PROFESIONAL (ANUAL);30101;695;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101046;Inserciones Plan de comunicación;30101;6000;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101047;PACK MULTICANAL;30101;795;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101048;PACK MULTICANAL PREMIUM;30101;1995;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101050;PLAN COMUNICACION COMPARTIDO;30101;-  ;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101051;COBERTURA DE NOTAS DE PRENSA (MÁXIMO 3 AL AÑO);30101;1295;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101052;PROVEEDORES PREMIUM;30101;1990;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101070;TECNOLOGÍA HOSTELERA;30101;1290;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101071;LAYAR;30101;500;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101090;ELABORACION PUBLICIDAD 1 PAG;30101;200;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101091;MODIFICACION PUBLICIDAD 1 PAG;30101;50;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101092;ELABORACION PUBLICIDAD 1/2 PAG;30101;200;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101094;MODIFICACIÓN PUBLICIDAD 1/2 PÁG. O FRACCIÓN.;30101;50;HOS;HOST;PRINT;MAB;PUBPAP;PUBLI
30101096;FICHA CLIENTE / PRODUCTO;30101;360;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30101097;Ficha proveedores premium;30101;995;HOS;HOST;PRINT;MAB;PUBPAP;CONTE
30102000;Suscripción 1 año Mab Hostelero;30102;30.29;HOS;HOST;PRINT;MAB;SUSCR;CONTE
30103001;EJEMPLARES MAB;30103;-  ;HOS;HOST;PRINT;MAB;SUSCR;CONTE
30103002;EJEMPLARES MAB ORO;30103;-  ;;;;;;
30106022;NOTICIA DESTACADA;30106;300;HOS;HOST;DIG;MAB;NEWSL;CONTE
30106037;BANNER 728*90;30106;330;HOS;HOST;DIG;MAB;NEWSL;PUBLI
30106038;BANNER 468*60;30106;240;HOS;HOST;DIG;MAB;NEWSL;PUBLI
30106040;BANNER 150*150;30106;175;HOS;HOST;DIG;MAB;NEWSL;PUBLI
30121001;CONTENIDO ADICIONAL;30121;200;;;;;;
30201001;CONTRAPORTADA;30201;2390;;;;;;
30201002;INTERIOR PORTADA;30201;1690;;;;;;
30201003;INTERIOR CONTRAPORTADA;30201;1465;;;;;;
30201004;1 PAGINA;30201;1395;;;;;;
30201005;1/2 HORIZONTAL;30201;845;;;;;;
30201006;1/2 VERTICAL;30201;845;;;;;;
30201011;1/4 MODULO;30201;465;;;;;;
30201013;2 PAGINAS;30201;2515;;;;;;
30201014;LOGOTIPO DESTACADO;30201;295;;;;;;
30201015;1/2 PAG HORIZ. + LOGO DESACADO + FICHA;30201;890;;;;;;
30201016;1/2 PAG VERT + LOGO DESTACADO + FICHA;30201;890;;;;;;
30201017;1 PAG + LOGO DESTACADO + FICHA;30201;1395;;;;;;
30201018;MARCAPAGINAS;30201;2515;;;;;;
30201019;FICHA 1/2 PÁGINA;30201;350;;;;;;
30201020;REPORTAJE 2 PÁGINAS;30201;1495;;;;;;
30201039;RECARGO POR EMPLAZAMIENTO;30201;210;;;;;;
30201040;RECARGO POR EMPLAZAMIENTO (1/2 pág);30201;125;;;;;;
30201050;PLAN COMUNICACION COMPARTIDO;30201;-  ;;;;;;
30301000;PORTADA;30301;-  ;;;;;;
30301001;CONTRAPORTADA;30301;2240;;;;;;
30301002;INTERIOR PORTADA;30301;1580;;;;;;
30301003;INTERIOR CONTRAPORTADA;30301;1410;;;;;;
30301004;1 PAGINA;30301;1445;;;;;;
30301005;1/2 HORIZONTAL;30301;855;;;;;;
30301006;1/2 VERTICAL;30301;855;;;;;;
30301007;1/3 HORIZONTAL;30301;675;;;;;;
30301008;1/3 VERTICAL;30301;675;;;;;;
30301009;1/4 HORIZONTAL;30301;475;;;;;;
30301010;1/4 VERTICAL;30301;475;;;;;;
30301011;1/4 MODULO;30301;475;;;;;;
30301013;2 PAGINAS ENCARADAS (DOBLE PAG);30301;2420;;;;;;
30301014;PUBLIRREPORTAJE (1 pág);30301;1190;;;;;;
30301015;PUBLIRREPORTAJE (2 pág);30301;1990;;;;;;
30301016;PUBLIRREPORTAJE (3 pág);30301;2425;;;;;;
30301017;MENCIÓN DESTACADA EN REPORTAJE;30301;500;;;;;;
30301018;ARTÍCULO TÉCNICO;30301;1200;;;;;;
30301020;PRODUCTOS Y SERVICIOS.;30301;470;;;;;;
30301021;UPGRADE DE 1/2 PÁG. A 1 PÁG.;30301;535;;;;;;
